online_order,book_table,rate,votes,location,rest_type,approx_cost,type,city
1,0,4.3,191,21,16,700,2,15
1,0,2.9,27,24,73,350,2,15
1,0,2.9,215,36,73,500,2,15
1,0,3.7,91,35,24,500,2,15
1,0,3.6,20,36,24,600,2,15
1,0,3.8,31,2,50,300,2,15
1,0,3.9,240,35,24,600,2,15
1,0,2.7,171,35,24,500,2,15
1,0,3.5,15,24,36,250,2,15
1,0,3.8,49,36,73,300,2,15
1,0,3.7,86,58,73,400,2,15
1,0,3.1,34,35,86,350,2,15
1,1,3.8,360,35,71,1300,2,15
1,0,3.8,69,35,73,300,2,15
1,0,3.9,219,36,24,600,2,15
1,0,3.7,32,24,73,300,2,15
1,0,3.8,42,68,86,400,2,15
0,0,3.6,15,36,73,300,2,15
1,0,3.1,10,68,86,500,2,15
1,0,3.6,27,58,73,200,2,15
1,0,3.6,147,36,24,700,2,15
0,0,3.9,247,36,24,450,2,15
1,0,3.4,10,36,86,500,2,15
1,0,3.0,60,68,73,400,2,15
1,0,3.7,81,20,73,200,2,15
1,0,2.3,119,2,24,800,2,15
1,0,3.9,611,2,24,750,2,15
1,0,3.9,358,21,24,650,2,15
1,0,3.6,21,2,73,300,2,15
1,0,3.3,63,2,24,500,2,15
1,0,3.2,4,36,38,200,2,15
1,1,3.9,751,21,68,1500,2,15
1,0,3.6,62,2,26,550,2,15
1,0,3.3,38,2,73,150,2,15
1,0,4.0,165,58,24,500,2,15
1,0,3.5,22,58,73,400,2,15
1,0,3.4,122,2,24,700,2,15
1,0,3.7,7,35,73,300,2,15
1,0,3.7,27,2,73,250,2,15
1,0,3.6,23,2,86,500,2,15
1,0,4.1,252,20,2,350,2,15
1,0,2.9,4,36,73,100,2,15
1,0,2.9,9,36,36,200,2,15
1,0,3.4,10,2,0,500,2,15
1,0,3.6,68,64,24,450,2,15
1,0,3.8,24,2,11,150,2,15
1,0,3.7,73,2,23,500,2,15
1,0,3.8,80,35,24,750,2,15
1,0,2.8,100,58,50,800,2,15
1,0,3.6,17,20,73,200,2,15
1,0,3.1,14,35,36,450,2,15
1,0,3.4,6,2,73,300,2,15
1,0,3.8,109,2,25,600,2,15
1,0,3.6,17,2,73,250,2,15
1,0,3.5,9,2,86,300,2,15
0,0,4.2,216,36,62,300,2,15
0,0,2.6,210,58,73,400,2,15
1,0,3.9,375,58,73,400,2,15
1,0,4.1,274,35,16,900,2,15
1,0,3.3,33,2,73,500,2,15
1,1,3.9,293,35,24,900,2,15
1,0,3.2,11,2,37,500,2,15
1,0,2.9,112,58,73,400,2,15
0,0,4.1,109,36,24,450,2,15
1,0,3.4,23,35,24,550,2,15
1,0,3.7,124,35,24,600,2,15
1,1,3.5,131,2,24,1000,2,15
1,0,3.7,105,2,24,800,2,15
1,0,4.0,120,36,39,150,2,15
1,0,3.5,20,2,81,400,2,15
0,0,3.7,50,36,73,400,2,15
1,0,3.9,116,68,24,1000,2,15
1,0,4.0,469,58,24,550,2,15
1,0,3.1,11,35,37,250,2,15
1,0,3.5,26,68,73,500,2,15
1,0,4.0,253,24,24,600,2,15
1,0,2.7,227,68,24,750,2,15
1,0,3.8,232,20,24,500,2,15
1,0,3.5,13,24,73,400,2,15
1,0,3.3,351,2,62,350,2,15
1,0,2.9,38,35,36,700,2,15
0,0,3.7,16,36,73,200,2,15
1,0,3.7,21,20,16,450,2,15
1,0,3.7,209,35,24,600,2,15
1,0,3.7,46,35,16,500,2,15
1,0,3.8,77,2,16,550,2,15
1,0,3.9,77,35,24,800,2,15
1,0,3.8,26,35,73,250,2,15
1,0,4.1,91,36,36,600,2,15
1,0,3.3,17,58,73,450,2,15
1,0,3.9,39,35,73,300,2,15
1,0,4.0,99,36,73,400,2,15
1,1,4.3,496,36,23,800,2,15
1,0,3.6,519,35,24,600,2,15
1,0,3.9,283,2,73,250,2,15
1,0,3.6,113,2,86,400,2,15
1,0,3.3,8,21,73,300,2,15
1,0,3.7,600,58,24,600,2,15
0,1,3.9,198,36,24,700,2,15
0,0,3.7,53,36,5,350,2,15
0,1,4.1,737,36,25,800,2,15
1,0,3.7,83,35,24,600,2,15
1,1,4.0,202,58,73,450,2,15
1,0,3.6,195,35,73,500,2,15
1,0,3.5,12,20,73,350,2,15
0,0,3.2,16,36,24,500,2,15
1,0,4.0,220,24,24,500,2,15
1,0,3.8,185,36,73,250,2,15
1,1,4.3,53,58,24,600,2,15
1,0,3.9,52,36,73,300,2,15
0,0,4.0,74,36,23,300,2,15
1,0,3.4,55,58,73,300,2,15
1,1,4.5,1013,35,24,1100,2,15
1,0,2.9,19,24,0,400,2,15
1,0,3.9,28,36,73,400,2,15
1,1,3.5,16,58,24,800,2,15
1,0,3.9,186,36,73,500,2,15
0,0,3.8,139,36,25,500,2,15
1,0,3.0,38,2,73,600,2,15
1,0,4.1,172,35,16,700,2,15
1,1,4.1,229,36,24,550,2,15
1,0,3.6,17,2,16,600,2,15
0,0,3.5,24,36,16,550,2,15
0,0,3.7,41,36,73,250,2,15
1,0,3.0,58,20,86,400,2,15
1,0,3.5,9,21,73,500,2,15
1,0,3.5,41,36,36,600,2,15
1,0,3.8,362,20,16,700,2,15
1,0,4.1,200,35,24,800,2,15
1,0,3.0,119,36,86,500,2,15
1,0,3.7,145,58,24,600,2,15
1,0,4.1,198,35,24,600,2,15
1,1,4.1,223,35,24,500,2,15
1,0,3.4,78,2,73,400,2,15
1,0,3.4,24,58,24,600,2,15
1,0,3.6,57,36,73,300,2,15
1,0,3.3,5,36,36,400,2,15
1,0,3.3,145,2,24,900,2,15
1,0,2.9,619,58,73,500,2,15
0,0,3.5,10,36,73,400,2,15
1,1,3.7,83,35,24,800,2,15
1,0,3.4,38,2,73,450,2,15
1,0,2.6,254,2,24,1050,2,15
0,0,3.8,164,36,24,650,2,15
1,0,2.8,234,35,24,700,2,15
1,0,4.0,72,36,24,400,2,15
0,0,3.7,17,36,11,200,2,15
1,1,3.9,321,35,24,750,2,15
1,1,4.2,405,35,24,1500,2,15
1,0,3.7,220,35,73,400,2,15
1,0,4.0,722,36,16,1000,2,15
1,0,3.4,6,35,16,600,2,15
1,0,4.0,175,36,73,400,2,15
1,0,3.9,93,35,73,400,2,15
1,0,3.8,202,21,24,600,2,15
1,0,3.7,82,2,24,800,2,15
0,0,3.2,6,36,24,450,2,15
0,0,3.0,25,36,36,400,2,15
0,0,3.3,6,36,24,800,2,15
0,0,3.8,17,36,86,500,2,15
0,0,3.4,7,36,24,600,2,15
0,0,3.2,9,36,73,300,2,15
1,0,3.5,13,36,86,300,2,15
1,1,4.0,667,2,24,700,2,15
1,0,3.4,19,2,73,400,2,15
0,0,3.4,13,36,24,700,2,15
0,0,3.4,9,36,73,450,2,15
0,0,3.4,7,36,36,400,2,15
0,0,3.6,17,36,73,400,2,15
0,0,3.1,11,36,73,300,2,15
1,0,4.1,383,36,24,700,2,15
1,0,4.1,1208,35,24,800,2,15
1,0,3.7,29,68,86,300,2,15
1,0,3.5,9,36,86,400,2,15
1,0,3.9,367,2,36,450,2,15
0,0,3.3,4,36,73,400,2,15
1,1,4.0,694,58,24,1200,2,15
1,0,3.6,22,36,87,350,2,15
1,0,4.1,155,35,24,1100,2,15
1,0,3.2,4,24,73,300,2,15
1,0,3.4,31,58,73,400,2,15
1,0,3.4,6,2,36,400,2,15
1,0,3.4,9,68,36,250,2,15
1,0,3.0,16,36,24,550,2,15
1,0,3.1,8,58,36,400,2,15
1,0,3.2,55,24,73,400,2,15
1,0,4.4,203,35,24,800,2,15
1,0,4.3,785,20,73,300,2,15
1,0,3.7,42,2,73,500,2,15
0,0,3.0,31,36,6,700,2,15
1,0,3.8,36,36,16,500,2,15
1,0,3.0,20,2,73,300,2,15
1,0,3.3,6,20,73,300,2,15
1,0,3.8,311,35,24,800,2,15
0,1,4.4,1099,35,25,1400,2,15
1,0,4.0,222,62,16,850,2,15
1,0,3.5,10,2,73,300,2,15
0,0,4.1,470,35,24,800,2,15
0,0,3.8,161,2,73,300,2,15
0,1,4.2,783,35,24,1400,2,15
0,0,4.2,142,20,0,500,2,15
0,0,3.0,14,35,24,600,2,15
0,0,3.7,39,2,73,350,2,15
0,0,3.8,41,20,0,500,2,15
0,0,3.1,11,20,73,150,2,15
0,0,3.5,54,2,73,300,2,15
1,0,4.1,178,20,36,400,2,15
1,0,3.1,13,35,73,400,2,15
1,0,3.9,115,36,24,550,2,15
1,0,2.7,37,35,36,500,2,15
1,0,3.5,16,68,73,300,2,15
1,0,3.5,13,20,36,300,2,15
0,0,3.1,7,2,73,400,2,15
1,0,3.5,13,58,73,400,2,15
1,1,4.0,178,35,24,1000,2,15
1,0,3.7,16,2,73,200,2,15
1,0,3.1,5,58,73,650,2,15
1,0,4.1,620,35,73,200,2,15
1,0,3.9,248,35,6,1200,2,15
1,0,2.8,142,20,5,300,2,15
1,0,3.4,12,35,36,150,2,15
1,0,4.0,129,36,73,600,2,15
1,0,2.8,132,2,73,200,2,15
0,1,4.3,416,35,65,1800,2,15
1,0,3.3,19,2,86,300,2,15
1,0,3.7,68,24,24,800,2,15
1,0,3.6,21,36,24,700,2,15
1,0,3.6,22,20,36,350,2,15
0,0,4.5,1181,35,19,900,2,15
1,1,4.2,559,35,16,1200,2,15
0,1,3.9,300,35,24,750,2,15
0,0,4.0,83,35,73,500,2,15
0,0,3.9,121,21,24,600,2,15
0,0,3.9,47,35,73,500,2,15
1,0,3.7,44,38,16,500,2,15
1,0,3.8,22,35,73,400,2,15
0,0,4.3,259,35,37,200,2,15
0,0,3.4,6,2,24,600,2,15
1,0,3.8,44,2,16,500,2,15
0,0,3.8,110,35,26,700,2,15
0,0,3.8,41,2,0,400,2,15
0,0,3.9,48,35,56,200,2,15
0,0,4.3,241,20,0,100,2,15
0,0,3.3,4,35,73,400,2,15
1,0,3.2,4,21,73,300,2,15
0,0,3.3,4,2,73,250,2,15
0,0,3.1,22,2,24,600,2,15
0,0,4.1,107,35,11,350,2,15
0,0,3.7,14,2,24,500,2,15
0,0,3.4,10,35,3,400,2,15
0,0,3.5,22,2,73,100,2,15
0,0,3.4,10,2,16,400,2,15
0,0,4.0,95,21,36,300,2,15
0,0,3.4,24,2,54,400,2,15
0,0,3.4,7,21,73,400,2,15
1,0,3.4,14,35,73,250,2,15
0,0,3.9,35,35,24,700,2,15
0,0,3.9,78,35,73,650,2,15
0,0,3.7,35,35,80,350,2,15
0,0,3.6,24,35,24,500,2,15
0,0,3.0,9,2,24,700,2,15
0,0,3.4,10,2,73,100,2,15
0,0,3.1,16,24,83,400,2,15
0,0,2.9,56,35,24,700,2,15
0,0,2.8,69,2,73,300,2,15
0,0,3.1,13,60,55,250,2,15
0,0,3.0,110,2,87,650,2,15
0,0,3.4,6,2,25,700,2,15
0,0,3.3,6,2,73,250,2,15
0,0,3.2,4,2,73,300,2,15
0,0,3.7,33,2,16,500,2,15
0,0,3.6,17,2,73,400,2,15
0,0,3.2,6,2,73,300,2,15
0,0,3.7,90,35,24,600,2,15
0,0,3.8,104,2,73,400,2,15
0,0,3.3,4,35,0,300,2,15
0,0,3.2,10,21,73,300,2,15
0,0,3.2,7,35,24,500,2,15
0,0,3.3,21,24,73,300,2,15
0,0,2.6,45,35,36,650,2,15
0,0,3.4,6,20,86,500,2,15
0,0,3.6,10,35,14,100,2,15
0,0,3.5,11,35,73,400,2,15
1,0,3.2,4,2,73,300,2,15
0,0,4.0,81,35,24,1000,2,15
1,0,3.9,42,21,0,350,2,15
0,0,3.1,7,2,73,400,2,15
0,0,3.7,31,35,73,300,2,15
0,0,3.2,9,2,73,200,2,15
0,0,3.4,11,35,73,400,2,15
0,0,3.4,6,35,73,400,2,15
0,0,3.3,6,2,24,500,2,15
0,0,3.4,5,2,73,250,2,15
0,0,3.4,6,35,73,350,2,15
0,0,3.3,6,20,73,300,2,15
0,0,3.7,17,35,73,400,2,15
0,0,3.2,27,24,39,150,2,15
0,0,3.5,11,2,0,500,2,15
0,0,3.3,5,2,73,300,2,15
0,0,3.8,68,2,36,500,2,15
1,0,3.8,51,2,50,300,2,15
1,0,2.8,19,2,73,200,2,15
1,0,2.9,54,2,73,250,2,15
0,0,3.3,9,36,73,250,2,15
1,0,3.2,4,2,73,300,2,15
1,0,3.9,17,35,11,600,2,15
1,0,3.0,49,21,24,700,2,15
1,0,3.1,12,35,24,800,2,15
1,0,3.4,19,35,11,250,2,15
1,0,3.8,60,35,36,300,2,15
1,0,3.1,27,2,86,200,2,15
1,0,3.5,13,36,73,250,2,15
1,0,2.9,48,36,73,250,2,15
1,0,3.4,12,24,73,300,2,15
1,0,3.8,18,44,16,500,2,15
1,0,3.5,4,13,0,200,2,15
0,0,3.8,92,35,16,700,2,15
1,0,3.1,6,58,73,300,2,15
1,1,4.4,816,35,57,1200,2,15
1,0,3.5,12,21,73,400,2,15
1,0,3.6,16,20,73,250,2,15
1,0,3.4,15,2,73,400,2,15
1,0,3.3,4,2,73,100,2,15
1,0,3.2,11,2,73,400,2,15
1,1,4.3,496,36,23,800,3,15
1,0,3.7,18,36,84,200,3,15
1,0,4.0,154,36,73,400,3,15
0,0,3.7,53,36,5,350,3,15
1,0,4.0,99,36,73,400,3,15
1,0,3.2,4,36,38,200,3,15
1,0,4.0,120,36,39,150,3,15
1,0,3.4,10,36,86,500,3,15
0,0,3.8,17,36,86,500,3,15
0,0,3.5,6,36,37,500,3,15
0,0,3.1,10,36,16,900,3,15
1,0,4.8,265,35,37,400,3,15
1,0,4.1,399,35,40,700,3,15
0,0,4.4,669,35,37,400,3,15
0,0,3.9,130,21,0,400,3,15
0,0,4.6,274,35,37,300,3,15
1,0,3.8,32,35,37,350,3,15
0,0,4.3,259,35,37,200,3,15
1,0,3.8,221,35,37,400,3,15
0,0,3.9,19,35,17,450,3,15
1,0,3.6,23,2,86,500,3,15
0,0,3.9,14,35,37,500,3,15
1,0,3.4,10,2,0,500,3,15
1,0,4.2,432,35,37,500,3,15
1,0,4.1,174,35,37,500,3,15
0,0,4.1,71,35,24,600,3,15
0,0,3.8,110,35,26,700,3,15
0,0,3.8,41,2,0,400,3,15
1,0,3.8,109,2,37,450,3,15
1,0,3.7,34,35,13,400,3,15
1,0,3.8,24,35,3,500,3,15
1,0,3.8,31,2,50,300,3,15
1,0,3.9,35,35,36,500,3,15
0,0,3.4,10,35,3,400,3,15
0,0,3.6,8,35,0,600,3,15
1,0,3.9,90,35,37,300,3,15
0,0,3.9,87,35,37,300,3,15
0,0,4.0,95,21,36,300,3,15
1,0,3.8,48,2,84,150,3,15
0,0,3.7,40,35,37,250,3,15
1,0,3.9,64,35,38,600,3,15
0,0,3.9,35,35,24,700,3,15
0,0,3.9,78,35,73,650,3,15
0,0,3.2,6,2,56,200,3,15
0,0,3.2,29,35,84,200,3,15
1,0,3.4,22,2,5,400,3,15
1,0,3.7,68,2,0,300,3,15
1,0,3.1,27,2,86,200,3,15
0,0,3.1,6,2,37,150,3,15
0,0,3.3,4,35,0,300,3,15
0,0,3.4,5,21,11,100,3,15
0,0,3.5,9,2,16,350,3,15
0,0,4.0,81,35,24,1000,3,15
1,0,3.9,42,21,0,350,3,15
0,0,3.6,27,35,37,250,3,15
0,0,3.5,11,2,0,500,3,15
0,0,2.8,60,35,37,500,3,15
1,0,3.5,17,35,5,300,3,15
0,0,3.4,16,35,37,200,3,15
1,0,3.7,44,38,16,500,3,15
1,1,4.5,506,24,16,650,3,15
1,0,3.1,27,24,0,400,3,15
0,0,4.2,142,20,0,500,3,15
1,0,3.5,4,13,0,200,3,15
0,0,4.3,241,20,0,100,3,15
0,0,3.8,41,20,0,500,3,15
0,0,3.2,27,24,39,150,3,15
0,0,3.8,40,20,0,200,3,15
0,0,4.0,168,36,24,600,4,15
0,1,4.2,788,36,25,800,4,15
1,1,4.4,2640,36,26,600,4,15
1,1,4.3,1446,36,24,1500,4,15
0,0,3.9,259,36,24,450,4,15
1,1,4.2,884,36,16,800,4,15
1,1,4.5,435,36,24,1200,4,15
1,0,3.8,223,36,24,600,4,15
1,0,4.0,430,36,24,800,4,15
0,1,4.0,240,36,24,1400,4,15
0,0,4.2,232,36,62,300,4,15
0,0,4.1,112,36,24,450,4,15
0,0,3.8,167,36,24,650,4,15
1,1,4.1,232,36,24,550,4,15
1,0,3.8,65,36,73,400,4,15
1,0,3.7,380,36,24,800,4,15
1,0,4.0,72,36,24,550,4,15
0,0,4.1,114,36,24,1400,4,15
1,0,4.0,386,36,24,700,4,15
1,0,4.1,3248,36,24,750,4,15
0,0,4.2,96,36,24,700,4,15
1,0,3.4,309,36,24,750,4,15
1,1,3.6,108,36,16,800,4,15
1,0,3.9,197,36,24,600,4,15
1,0,3.6,149,36,24,700,4,15
0,1,3.9,203,36,24,700,4,15
0,0,3.8,139,36,25,500,4,15
0,0,3.2,16,36,24,500,4,15
1,0,3.5,316,36,24,700,4,15
0,0,3.5,6,36,16,400,4,15
0,0,4.0,76,36,23,300,4,15
1,0,2.9,18,36,24,550,4,15
1,0,3.6,20,36,24,600,4,15
0,0,3.5,25,36,16,550,4,15
0,0,3.6,21,36,24,700,4,15
1,0,3.8,45,36,24,600,4,15
1,0,3.8,36,36,16,500,4,15
1,0,3.8,98,36,24,600,4,15
1,0,3.6,22,36,87,350,4,15
0,0,3.2,6,36,24,450,4,15
0,0,3.3,6,36,24,800,4,15
0,0,3.4,7,36,24,600,4,15
0,0,3.5,13,36,24,500,4,15
1,0,3.9,118,36,24,550,4,15
0,0,3.1,12,36,6,1000,4,15
0,0,3.4,13,36,24,700,4,15
1,0,2.7,185,36,24,450,4,15
0,0,2.6,26,36,16,600,4,15
0,0,3.0,32,36,6,700,4,15
1,0,4.4,1514,36,73,300,4,15
0,0,3.8,33,36,73,250,4,15
1,0,3.9,118,36,73,400,4,15
1,0,4.0,182,36,73,400,4,15
1,0,3.9,727,36,73,600,4,15
1,0,3.5,17,36,73,300,4,15
1,0,3.8,189,36,73,250,4,15
1,0,3.9,29,36,73,400,4,15
0,0,3.6,22,36,73,350,4,15
1,0,3.7,119,36,73,300,4,15
1,0,3.1,639,36,73,450,4,15
0,0,4.0,129,36,73,600,4,15
1,0,3.5,15,36,73,300,4,15
1,0,3.9,187,36,73,500,4,15
1,0,3.6,116,36,73,300,4,15
0,0,3.7,54,36,5,350,4,15
0,0,3.5,32,36,73,200,4,15
1,0,3.7,120,36,73,450,4,15
1,0,4.0,160,36,73,500,4,15
1,0,3.9,43,36,73,600,4,15
1,0,3.8,134,36,73,400,4,15
1,0,3.7,59,36,73,300,4,15
0,0,3.3,4,36,73,200,4,15
1,0,2.9,48,36,73,250,4,15
0,0,3.3,9,36,73,250,4,15
1,0,3.6,60,36,73,300,4,15
1,0,2.9,4,36,73,100,4,15
1,0,3.9,57,36,73,300,4,15
0,0,3.2,4,36,73,200,4,15
0,0,3.3,4,36,73,400,4,15
1,0,3.5,13,36,73,250,4,15
1,0,4.0,211,36,73,550,4,15
0,0,3.2,6,36,73,150,4,15
1,0,3.7,94,36,73,400,4,15
1,0,3.3,9,36,73,300,4,15
0,0,3.3,6,36,73,150,4,15
0,0,3.4,9,36,73,450,4,15
0,0,3.5,17,36,73,400,4,15
0,0,3.3,4,36,73,400,4,15
1,0,3.8,52,36,73,300,4,15
1,0,2.9,217,36,73,500,4,15
1,0,3.6,80,36,73,450,4,15
1,0,3.6,18,36,73,250,4,15
1,0,3.7,30,36,73,300,4,15
0,1,4.7,1697,35,24,1400,4,15
0,1,4.4,1129,35,25,1400,4,15
1,1,4.2,471,35,65,1800,4,15
1,1,4.4,2392,35,65,2000,4,15
0,1,4.2,1145,35,24,1600,4,15
0,0,4.5,1239,35,19,900,4,15
1,1,4.5,1065,35,24,1100,4,15
0,0,4.1,488,35,24,800,4,15
1,1,4.4,1339,35,24,800,4,15
1,1,4.6,376,35,24,800,4,15
1,1,4.2,609,35,16,1200,4,15
1,0,4.1,1286,35,24,800,4,15
1,1,4.4,859,35,57,1200,4,15
1,0,3.4,356,2,62,350,4,15
1,0,3.8,36,21,24,600,4,15
0,1,4.2,2011,35,24,800,4,15
0,1,3.9,303,35,24,750,4,15
1,0,4.2,224,35,24,1000,4,15
1,1,4.1,605,35,16,700,4,15
1,0,3.9,63,2,73,400,4,15
1,0,4.4,214,35,24,800,4,15
1,1,4.2,367,35,30,1400,4,15
1,1,4.2,1223,35,71,1400,4,15
1,0,3.9,616,2,24,750,4,15
0,1,3.9,695,35,65,1500,4,15
1,1,3.8,389,35,71,1300,4,15
1,0,3.8,142,35,24,700,4,15
1,0,3.5,531,35,24,600,4,15
1,0,3.8,77,2,24,450,4,15
1,1,3.8,325,35,24,750,4,15
1,1,4.3,482,35,24,750,4,15
1,1,4.2,421,35,24,1500,4,15
1,1,3.9,764,21,68,1500,4,15
0,0,3.9,130,21,24,600,4,15
0,1,4.2,310,35,24,1300,4,15
0,0,4.0,55,2,62,200,4,15
1,0,3.8,21,35,24,850,4,15
1,0,4.1,206,35,24,650,4,15
1,0,4.3,193,21,16,700,4,15
0,1,4.2,789,35,24,1400,4,15
1,1,4.0,717,35,24,800,4,15
0,0,4.0,170,2,68,1100,4,15
0,0,3.9,248,35,6,1200,4,15
1,1,4.0,671,2,24,700,4,15
1,1,3.5,135,2,24,1000,4,15
1,0,3.7,82,35,24,600,4,15
1,0,4.1,203,35,24,600,4,15
1,1,4.0,47,35,24,800,4,15
1,0,3.8,323,35,24,800,4,15
1,0,4.1,163,35,24,1100,4,15
1,1,3.3,30,35,24,850,4,15
1,0,3.9,360,21,24,650,4,15
0,0,3.8,94,35,16,700,4,15
1,1,4.1,226,35,24,500,4,15
0,0,3.8,19,2,24,600,4,15
1,0,3.8,204,2,24,600,4,15
1,0,3.7,214,35,24,700,4,15
0,1,3.9,75,35,25,1200,4,15
1,0,3.5,67,2,24,500,4,15
1,1,3.9,293,35,24,900,4,15
0,0,3.4,24,35,17,450,4,15
1,0,3.4,6,2,24,600,4,15
1,0,3.8,191,21,24,650,4,15
1,0,3.7,75,2,23,500,4,15
1,1,4.0,183,35,24,1000,4,15
0,1,4.0,395,35,6,1300,4,15
1,0,3.8,107,2,24,800,4,15
1,0,2.8,236,35,24,600,4,15
0,0,4.0,250,35,16,600,4,15
1,0,2.3,120,2,25,800,4,15
1,0,3.7,205,21,24,600,4,15
1,1,4.1,449,35,24,500,4,15
1,0,4.0,249,35,24,600,4,15
1,1,3.7,399,35,24,1000,4,15
1,0,3.6,328,2,24,600,4,15
1,0,3.6,226,35,73,400,4,15
1,0,3.7,214,35,24,600,4,15
1,0,4.1,202,35,24,800,4,15
1,0,3.3,24,35,24,600,4,15
1,0,3.9,58,2,16,500,4,15
1,0,3.8,292,35,24,600,4,15
1,0,4.0,277,35,16,900,4,15
1,0,3.6,63,2,26,550,4,15
0,0,4.1,71,35,24,600,4,15
0,0,3.7,110,35,26,700,4,15
1,0,3.0,51,21,24,700,4,15
1,0,3.4,7,2,24,350,4,15
0,0,3.9,52,35,56,200,4,15
1,0,2.5,256,2,24,1050,4,15
1,0,3.4,122,2,24,700,4,15
1,1,3.9,123,35,24,800,4,15
0,0,3.0,14,35,24,600,4,15
1,0,4.0,57,21,24,400,4,15
1,0,3.2,5,2,24,500,4,15
0,0,3.9,58,2,6,1300,4,15
1,0,3.8,88,35,73,400,4,15
0,0,3.7,46,35,16,500,4,15
1,0,3.7,111,2,25,600,4,15
0,0,3.0,24,2,24,600,4,15
1,0,2.9,128,2,24,600,4,15
1,0,3.9,228,2,24,600,4,15
1,0,3.7,16,2,73,300,4,15
1,0,3.5,122,35,24,750,4,15
1,0,3.5,183,2,24,500,4,15
0,0,3.4,11,2,16,400,4,15
0,0,3.5,50,2,24,600,4,15
1,0,3.7,21,2,16,600,4,15
1,0,3.8,141,35,16,650,4,15
0,0,3.7,102,2,6,1200,4,15
1,0,3.7,92,35,24,500,4,15
1,0,3.7,66,2,73,400,4,15
0,0,3.7,38,35,24,700,4,15
1,0,3.8,103,2,24,500,4,15
0,0,3.6,24,35,24,500,4,15
0,0,3.9,62,2,16,450,4,15
1,0,3.6,57,35,16,650,4,15
1,0,3.1,151,35,24,500,4,15
1,0,3.8,80,35,24,750,4,15
1,0,3.6,80,35,24,800,4,15
0,0,2.9,10,2,24,700,4,15
1,0,3.5,24,35,24,550,4,15
0,0,3.7,103,2,24,600,4,15
0,0,3.4,6,35,16,600,4,15
0,0,3.4,28,35,24,900,4,15
0,0,3.0,11,2,24,400,4,15
0,0,2.9,55,35,24,700,4,15
0,0,3.1,13,60,55,250,4,15
1,0,3.7,42,2,73,500,4,15
1,0,3.8,78,2,16,550,4,15
1,0,3.1,12,35,24,800,4,15
1,0,3.7,124,35,24,600,4,15
0,0,3.0,110,2,87,650,4,15
0,0,3.4,6,2,25,700,4,15
0,0,3.7,33,2,16,500,4,15
0,0,3.6,17,2,73,400,4,15
0,0,3.3,4,35,24,800,4,15
0,0,3.2,7,35,24,500,4,15
0,0,4.0,82,35,24,1000,4,15
0,0,2.8,16,35,16,600,4,15
0,0,3.1,9,35,73,400,4,15
0,0,3.3,6,2,24,500,4,15
1,0,3.9,97,35,16,350,4,15
1,0,2.7,171,35,24,500,4,15
0,0,2.7,16,35,73,400,4,15
1,0,2.7,442,35,24,750,4,15
1,0,4.1,415,35,40,700,4,15
0,0,4.1,208,35,73,250,4,15
1,0,3.6,21,35,73,200,4,15
0,0,4.0,91,35,73,500,4,15
0,0,3.8,164,2,73,300,4,15
0,0,3.9,54,35,73,500,4,15
1,0,3.4,10,21,73,500,4,15
1,0,4.0,304,35,87,350,4,15
1,0,3.9,95,35,73,400,4,15
1,0,3.6,16,35,73,150,4,15
0,0,4.0,134,2,73,200,4,15
1,0,3.5,11,2,73,300,4,15
1,0,3.7,22,21,73,350,4,15
1,0,3.8,72,2,73,250,4,15
1,0,3.5,383,35,73,400,4,15
1,0,3.8,26,35,73,400,4,15
1,0,3.2,35,21,73,300,4,15
1,0,4.0,498,35,73,250,4,15
1,0,3.8,301,2,73,200,4,15
1,0,4.0,332,35,73,300,4,15
1,0,3.7,80,2,73,150,4,15
0,0,2.9,19,35,40,450,4,15
0,0,3.6,20,2,73,300,4,15
1,0,3.2,27,2,81,400,4,15
1,0,4.2,398,35,73,500,4,15
1,0,3.7,87,2,73,450,4,15
1,0,3.8,69,35,73,300,4,15
1,0,3.8,59,2,50,300,4,15
1,0,4.0,209,35,73,500,4,15
0,0,3.6,70,2,73,200,4,15
1,0,3.4,10,2,0,500,4,15
1,0,3.9,268,2,73,600,4,15
1,0,3.9,100,35,73,300,4,15
1,0,3.5,78,2,73,400,4,15
1,0,2.4,48,35,73,450,4,15
0,0,3.5,15,2,73,150,4,15
1,0,3.8,173,21,73,300,4,15
0,0,3.6,16,2,73,100,4,15
1,0,4.0,91,35,73,200,4,15
1,0,3.9,28,21,73,300,4,15
1,0,3.8,22,35,73,650,4,15
0,0,3.2,9,35,73,150,4,15
1,0,3.8,96,2,73,400,4,15
1,0,3.3,4,35,73,400,4,15
1,0,3.9,287,2,73,250,4,15
1,0,3.2,4,21,73,300,4,15
0,0,3.3,4,2,73,250,4,15
0,0,3.6,25,35,73,400,4,15
0,0,3.5,11,35,3,400,4,15
1,0,3.6,18,2,73,250,4,15
1,0,3.7,18,2,73,200,4,15
0,0,3.4,24,2,54,400,4,15
0,0,3.4,5,35,73,100,4,15
1,0,3.6,37,35,73,600,4,15
1,0,3.7,8,35,73,300,4,15
1,0,3.4,10,21,73,300,4,15
1,0,3.5,16,35,73,250,4,15
1,0,3.6,199,35,73,500,4,15
1,0,3.3,21,2,73,400,4,15
0,0,3.8,79,35,73,650,4,15
1,0,3.7,37,35,80,400,4,15
1,0,3.8,153,2,73,500,4,15
1,0,4.0,154,35,73,500,4,15
0,0,3.7,39,2,73,350,4,15
